Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto-Reorder,Recorder Quantity
ORD1106,13-08-2025,16-08-2025,Jill Moreno,CUST716,Consumer,Furniture,Study Table,PROD4155,East,California,Cookburgh,10,2424,50,12120,9102.51,3017.49,Cash,Delivered,"Dominguez, Reed and Howard",roseashley@barnes.com,6,Yes,24
ORD1107,24-07-2025,29-07-2025,Nicholas Myers,CUST808,Consumer,Office Supplies,Stapler,PROD5967,South,Idaho,North David,7,1183,50,4140.5,2921.46,1219.04,Net banking,Returned,Howell Group,uwilliams@ponce-hernandez.info,46,No,0
ORD1108,02-08-2025,04-08-2025,Kimberly Lane,CUST673,Consumer,Office Supplies,Pen,PROD5578,South,Idaho,East Morgan,7,882,5,5865.3,4638.89,1226.41,Cash,Pending,"Johnson, Hicks and Olson",donnavelasquez@martinez-beck.biz,32,No,0
ORD1109,29-03-2025,03-04-2025,Glenn Cook,CUST346,Consumer,Furniture,Office Chair,PROD1107,North,Arizona,Marybury,9,3041,5,26000.55,17897.24,8103.31,UPI,Cancelled,Jordan-Farrell,feliciaparker@gomez.com,21,No,0
ORD1110,23-03-2025,30-03-2025,Alexander Lopez,CUST436,Home Office,Grocery,Juice Pack,PROD5822,East,Michigan,North Sarah,3,1358,15,3462.9,2232.54,1230.36,Net banking,Delivered,"Carrillo, Williams and Anthony",pphillips@raymond.biz,23,No,0
ORD1111,21-04-2025,24-04-2025,James Payne,CUST337,Consumer,Grocery,Rice Bag,PROD8896,West,Colorado,Petersonborough,10,853,20,6824,5506.5,1317.5,UPI,Pending,"Rowe, Cooper and Nelson",vmccarty@shields.com,36,No,0
ORD1112,03-02-2025,06-02-2025,Paul Mcfarland,CUST777,Home Office,Office Supplies,Stapler,PROD7373,West,Massachusetts,Christopherview,5,380,50,950,630.56,319.44,Debit card,Delivered,"Clark, Wade and Flores",carlosthomas@garcia.biz,16,No,0
ORD1113,14-02-2025,17-02-2025,Benjamin Powell,CUST299,Corporate,Grocery,Cooking Oil,PROD6248,East,Iowa,New Rachelport,10,1567,20,12536,9367.19,3168.81,Cash,Pending,Reed-Henderson,jason12@morgan-cole.org,0,Yes,41
ORD1114,09-07-2025,13-07-2025,Jamie Bryan,CUST677,Corporate,Electronics,Keyboard,PROD4201,North,New Mexico,South Richard,7,2506,15,14910.7,9401.1,5509.6,Cash,Returned,Alvarez-Adkins,michael77@moore.com,12,No,0
ORD1115,30-10-2024,05-11-2024,Melinda Hansen,CUST190,Consumer,Office Supplies,File Folder,PROD1072,East,Washington,South Manuel,9,2468,10,19990.8,12808.78,7182.02,Debit card,Delivered,Cunningham LLC,angela74@smith-barnes.com,11,No,0
ORD1116,13-08-2025,18-08-2025,Nathan Hanson,CUST725,Home Office,Furniture,Dining Table,PROD6878,East,North Dakota,Carrburgh,8,2198,30,12308.8,10151.71,2157.09,UPI,Returned,Hale-Wagner,amandabaker@sanford.com,38,No,0
ORD1117,25-03-2025,26-03-2025,Erin David,CUST745,Consumer,Grocery,Sugar,PROD8562,East,Tennessee,East Staceyland,3,3984,20,9561.6,7599.63,1961.97,UPI,Pending,Le and Sons,prestonlaura@byrd-white.org,10,No,0
ORD1118,29-04-2025,02-05-2025,Ronald Powell,CUST154,Home Office,Office Supplies,Notebook,PROD9497,North,Mississippi,Mckinneyborough,6,1814,20,8707.2,5691.64,3015.56,UPI,Pending,Davis and Sons,steelenathaniel@baker-graham.org,49,No,0
ORD1119,16-08-2025,20-08-2025,Stephanie Hartman,CUST352,Corporate,Electronics,Headphones,PROD7198,West,Nebraska,South Michaelbury,5,4455,50,11137.5,8786.51,2350.99,Debit card,Delivered,"Casey, Dixon and Miller",pattersonjudith@ward.com,11,No,0
ORD1120,24-01-2025,25-01-2025,Ronnie Wilson,CUST575,Home Office,Grocery,Cooking Oil,PROD4449,East,Utah,West Elizabeth,3,4265,10,11515.5,7224.57,4290.93,Cash,Returned,"Powers, Everett and Mayo",david47@wilson.net,27,No,0
ORD1121,04-06-2025,09-06-2025,Betty Gross,CUST842,Corporate,Grocery,Rice Bag,PROD3006,West,California,Franciscoshire,7,1785,15,10620.75,8405.01,2215.74,Cash,Delivered,"Hamilton, Lucas and Smith",lisa51@aguirre.net,26,No,0
ORD1122,03-11-2024,09-11-2024,Dr. Maria Guzman,CUST606,Consumer,Grocery,Sugar,PROD9012,East,Ohio,Port Fernando,8,808,30,4524.8,2754.15,1770.65,Net banking,Cancelled,Moore-Lam,lisa92@perry.com,43,No,0
ORD1123,06-09-2025,11-09-2025,Bianca Harrington,CUST971,Consumer,Office Supplies,Stapler,PROD2126,West,Wyoming,Maryshire,1,4580,10,4122,3090.53,1031.47,Cash,Cancelled,"Fuentes, Lester and Gutierrez",kevin31@woods-schwartz.org,22,No,0
ORD1124,24-04-2025,30-04-2025,Joshua Fitzgerald,CUST425,Consumer,Grocery,Juice Pack,PROD8798,North,Tennessee,New Louis,5,4144,20,16576,13067.76,3508.24,Net banking,Cancelled,"Garcia, Chandler and Murphy",salinaslinda@thornton-buchanan.com,30,No,0
ORD1125,19-07-2025,23-07-2025,Joshua Mendoza,CUST568,Corporate,Office Supplies,Stapler,PROD3184,North,South Dakota,Smithmouth,4,126,50,252,201.52,50.48,Cash,Delivered,Merritt-Jordan,allenperez@jackson.com,30,No,0
ORD1126,13-05-2025,15-05-2025,Kendra Butler,CUST223,Consumer,Furniture,Study Table,PROD2234,East,Louisiana,West Lisa,8,649,15,4413.2,3937.89,475.31,Net banking,Cancelled,Sullivan Group,nortiz@smith.biz,49,No,0
ORD1127,19-03-2025,21-03-2025,Abigail Flores,CUST949,Home Office,Office Supplies,File Folder,PROD6882,North,West Virginia,New Codyshire,5,126,15,535.5,366.91,168.59,Net banking,Pending,Torres-Peters,daviesbrett@maddox-sosa.com,17,No,0
ORD1128,22-03-2025,28-03-2025,Steve Smith,CUST218,Home Office,Office Supplies,File Folder,PROD3453,East,Michigan,North John,2,924,15,1570.8,1038.19,532.61,Debit card,Returned,"Livingston, Rodriguez and Shaw",hannah64@ashley.com,34,No,0
ORD1129,22-04-2025,25-04-2025,Madison Walker,CUST847,Corporate,Furniture,Sofa,PROD6068,West,South Dakota,Lake Aaronville,10,2955,15,25117.5,20120.79,4996.71,Cash,Cancelled,Mendez-Stewart,elizabethhaynes@anderson.org,12,No,0
ORD1130,16-01-2025,22-01-2025,Jacqueline Johnson,CUST480,Consumer,Grocery,Juice Pack,PROD9986,North,Montana,Jeannefort,8,2971,10,21391.2,18571.91,2819.29,Cash,Cancelled,Marshall-Kelley,jeffreyleach@thomas-mcdaniel.com,43,No,0
ORD1131,12-12-2024,14-12-2024,Rebecca Thompson,CUST428,Corporate,Office Supplies,Stapler,PROD2936,North,Vermont,Gonzaleztown,8,1539,15,10465.2,7103.55,3361.65,Net banking,Cancelled,Howell-Martinez,kirbyveronica@lewis.com,2,Yes,21
ORD1132,24-09-2025,01-10-2025,Eugene Nielsen,CUST306,Home Office,Office Supplies,Calculator,PROD7997,West,Nevada,East Christopher,1,2902,20,2321.6,1854.94,466.66,Cash,Pending,Cardenas-Frey,kmcdonald@perry.com,5,Yes,46
ORD1133,11-08-2025,16-08-2025,Megan White,CUST352,Home Office,Furniture,Study Table,PROD3240,South,Hawaii,North Bradley,6,3534,20,16963.2,10382.56,6580.64,Cash,Pending,"Kennedy, White and Knight",goodwinchristina@holt.com,43,No,0
ORD1134,01-09-2025,06-09-2025,Kimberly Ruiz,CUST788,Corporate,Grocery,Sugar,PROD8770,North,Montana,Brianburgh,3,1422,15,3626.1,2768.26,857.84,Debit card,Cancelled,Chapman-Castillo,yjohnson@moore.com,45,No,0
ORD1135,15-10-2025,19-10-2025,Shannon Mason,CUST259,Corporate,Electronics,Monitor,PROD1051,West,Mississippi,Bentonstad,10,1975,20,15800,11593.63,4206.37,Net banking,Returned,"Richardson, Duran and Curtis",jessica10@campbell.com,12,No,0
ORD1136,13-08-2025,19-08-2025,Nancy Morrow,CUST204,Corporate,Electronics,Laptop,PROD1080,North,Florida,Walkerview,3,4606,20,11054.4,9649.74,1404.66,Net banking,Cancelled,Dean PLC,morrisondaniel@doyle.biz,43,No,0
ORD1137,12-08-2025,14-08-2025,Dillon Carroll,CUST107,Consumer,Office Supplies,Calculator,PROD5393,West,Vermont,Port Brooke,2,1816,30,2542.4,2025.64,516.76,Debit card,Delivered,Rice-Stevens,kingkathy@clark.com,32,No,0
ORD1138,16-05-2025,22-05-2025,Regina Thompson,CUST835,Consumer,Office Supplies,Pen,PROD8967,South,Kentucky,Port Ericaview,6,4045,20,19416,12657.61,6758.39,Debit card,Pending,Lewis-Nunez,solisbrian@hunter-chavez.com,10,No,0
ORD1139,06-02-2025,08-02-2025,Jeremy Valenzuela,CUST546,Home Office,Furniture,Study Table,PROD8243,West,New Jersey,Lake Emilyborough,10,785,20,6280,4207.44,2072.56,Net banking,Returned,"Gibson, Gomez and Clark",marcia87@stuart-gallagher.com,20,No,0
ORD1140,23-12-2024,25-12-2024,Monica Myers,CUST359,Home Office,Grocery,Snacks,PROD2221,East,Colorado,Lake Amandaborough,7,3299,20,18474.4,12707.4,5767,Net banking,Cancelled,Schneider Group,judydavenport@jefferson.org,35,No,0
ORD1141,03-05-2025,04-05-2025,Lisa Hebert,CUST224,Corporate,Electronics,Headphones,PROD4675,West,Louisiana,West Joshuamouth,10,1643,20,13144,8610.31,4533.69,Cash,Delivered,Young Ltd,medinasamantha@fields.com,39,No,0
ORD1142,07-09-2025,09-09-2025,Amy Dean,CUST356,Consumer,Office Supplies,Stapler,PROD5540,West,Montana,Jasonchester,10,2537,15,21564.5,15289.04,6275.46,Debit card,Delivered,Mullins Group,vmccoy@lopez-torres.com,14,No,0
ORD1143,23-01-2025,25-01-2025,Thomas Merritt,CUST319,Home Office,Office Supplies,Calculator,PROD1031,South,Mississippi,East John,5,4328,20,17312,10530.55,6781.45,Debit card,Cancelled,Powell-Rojas,hjohnson@ayers.biz,4,Yes,26
ORD1144,19-04-2025,21-04-2025,Gail Williams,CUST779,Home Office,Electronics,Laptop,PROD7426,South,Florida,East Tammy,9,3539,10,28665.9,23863.9,4802,Cash,Delivered,Davis-Dickerson,james11@burke-osborn.org,40,No,0
ORD1145,05-10-2025,06-10-2025,Jeffrey Alvarez,CUST694,Consumer,Furniture,Study Table,PROD5241,West,West Virginia,South Richard,2,3817,15,6488.9,4953.39,1535.51,Net banking,Delivered,"Velasquez, Ortiz and Richard",alexander68@butler.com,31,No,0
ORD1146,30-07-2025,01-08-2025,John Chandler,CUST944,Home Office,Office Supplies,File Folder,PROD8194,East,Oregon,Lake Valerietown,5,1373,5,6521.75,4681.82,1839.93,Debit card,Returned,Jones Group,tiffanymcbride@mendez.org,9,Yes,40
ORD1147,06-09-2025,08-09-2025,Katie Chung,CUST401,Corporate,Office Supplies,Pen,PROD2953,West,Florida,Lake Coryberg,7,1824,15,10852.8,9231.11,1621.69,Debit card,Pending,"Garcia, Huber and Green",arnoldmark@baker-thompson.com,14,No,0
ORD1148,10-04-2025,13-04-2025,Phyllis Young,CUST443,Corporate,Grocery,Juice Pack,PROD3381,West,Nebraska,West Joyceview,4,178,20,569.6,426.68,142.92,Cash,Pending,Kennedy Inc,matthewhorne@wilson.com,27,No,0
ORD1149,05-10-2025,12-10-2025,Summer Cook,CUST928,Consumer,Office Supplies,File Folder,PROD1399,South,North Carolina,Port Sierraburgh,3,4731,15,12064.05,10406.12,1657.93,UPI,Delivered,Cannon Group,thomasangela@johnson.com,36,No,0
ORD1150,24-06-2025,29-06-2025,Valerie Carlson,CUST356,Consumer,Grocery,Rice Bag,PROD4775,West,Indiana,Hansontown,6,3955,10,21357,16601.54,4755.46,Net banking,Returned,"Vasquez, Thompson and Jensen",marykane@bridges.com,17,No,0
ORD1151,28-07-2025,03-08-2025,Amy Alvarez,CUST146,Corporate,Furniture,Sofa,PROD1592,West,Nevada,New Joshua,4,2242,20,7174.4,4430.95,2743.45,Debit card,Pending,Williams-Smith,lolsen@carpenter.org,35,No,0
ORD1152,22-02-2025,01-03-2025,Shannon Smith,CUST152,Home Office,Furniture,Dining Table,PROD9232,West,Idaho,Port Christinetown,2,2051,50,2051,1798.48,252.52,Cash,Returned,"Leach, Brown and Lang",tracy74@barrett.biz,12,No,0
ORD1153,24-03-2025,25-03-2025,Anthony Clark,CUST432,Consumer,Grocery,Juice Pack,PROD6032,West,Nebraska,South Danny,3,4227,30,8876.7,6921.22,1955.48,Net banking,Delivered,Kramer-Shields,medinaalbert@stewart-ray.org,43,No,0
ORD1154,03-07-2025,08-07-2025,Mary Williams,CUST812,Home Office,Office Supplies,Stapler,PROD6687,East,New York,Erictown,9,1956,15,14963.4,12398.93,2564.47,UPI,Delivered,Stanton Inc,lisakelly@andrade-king.com,20,No,0
ORD1155,11-05-2025,15-05-2025,Eric Cantrell,CUST996,Corporate,Office Supplies,Pen,PROD6402,South,Minnesota,Port Christopher,10,1876,10,16884,11113.51,5770.49,Cash,Delivered,Brooks-Stout,andreacrawford@reyes.info,8,Yes,42
ORD1156,05-04-2025,10-04-2025,Ashley Simmons,CUST155,Home Office,Office Supplies,Pen,PROD7655,North,Oregon,Monicastad,2,2715,50,2715,1990.57,724.43,Net banking,Returned,"Jones, Lawrence and James",kathy94@macias.com,46,No,0
ORD1157,11-12-2024,12-12-2024,Laura Mcdonald,CUST551,Corporate,Grocery,Snacks,PROD5638,East,Arizona,New Joseph,4,4188,10,15076.8,9441,5635.8,Debit card,Returned,Zimmerman Ltd,charleshoover@doyle-graham.net,3,Yes,47
ORD1158,05-07-2025,12-07-2025,Lisa Patel,CUST364,Corporate,Electronics,Mouse,PROD7352,West,Tennessee,Arellanobury,6,2773,20,13310.4,9048.8,4261.6,UPI,Returned,Watson-Erickson,bgonzalez@nguyen.com,48,No,0
ORD1159,30-06-2025,06-07-2025,Alicia Simmons,CUST147,Consumer,Grocery,Rice Bag,PROD3533,North,Massachusetts,Jacobsview,9,868,50,3906,2683.8,1222.2,UPI,Returned,May Group,scottcraig@jarvis-mclean.org,16,No,0
ORD1160,02-09-2025,03-09-2025,Kelly Smith,CUST333,Corporate,Office Supplies,File Folder,PROD3938,West,Nevada,Huntfurt,9,2292,50,10314,9193.42,1120.58,Cash,Pending,Smith-Lee,lcunningham@mcbride.org,24,No,0
ORD1161,12-02-2025,15-02-2025,Cynthia Pugh,CUST350,Corporate,Office Supplies,File Folder,PROD1508,South,Oregon,Johnfort,5,4060,5,19285,14685.18,4599.82,Net banking,Returned,"Baker, Garner and Thornton",beckertrevor@calhoun.com,18,No,0
ORD1162,07-03-2025,11-03-2025,Mr. Donald Foley,CUST247,Consumer,Grocery,Snacks,PROD4063,North,Montana,Brittanyshire,6,3192,50,9576,7537.48,2038.52,Net banking,Returned,Estes-Warner,pattersonmatthew@riley.org,29,No,0
ORD1163,01-05-2025,04-05-2025,Andrew Grant,CUST441,Home Office,Furniture,Study Table,PROD6416,West,New Jersey,Prestonside,8,4582,5,34823.2,25092,9731.2,Debit card,Cancelled,Walker-Williamson,cprice@davis-santana.com,19,No,0
ORD1164,07-09-2025,11-09-2025,Brian Myers,CUST743,Corporate,Office Supplies,Notebook,PROD5445,North,Florida,West Tylerville,2,3367,50,3367,2200.41,1166.59,Cash,Delivered,Rodriguez Group,simmonskathryn@smith.com,34,No,0
ORD1165,10-10-2025,11-10-2025,David Nash,CUST450,Corporate,Electronics,Keyboard,PROD6762,West,Tennessee,West Michaelland,9,2951,15,22575.15,13585.95,8989.2,UPI,Cancelled,Maxwell-Black,webbjason@thomas-smith.com,24,No,0
ORD1166,23-12-2024,29-12-2024,Jason Wolf,CUST957,Consumer,Office Supplies,Notebook,PROD3206,North,South Carolina,Hernandezburgh,8,3536,5,26873.6,21772.98,5100.62,UPI,Pending,Bruce-Paul,gjohnson@taylor.com,41,No,0
ORD1167,11-05-2025,17-05-2025,Stephen Willis,CUST964,Home Office,Office Supplies,Calculator,PROD8638,West,California,Williamland,7,1552,50,5432,4041.43,1390.57,Debit card,Cancelled,"Gonzalez, Jenkins and Bradley",jaredthomas@lucas.biz,27,No,0
ORD1168,08-11-2024,13-11-2024,Carla Vasquez,CUST881,Consumer,Office Supplies,Pen,PROD4938,West,Minnesota,Lake Robertview,7,258,50,903,802.5,100.5,UPI,Cancelled,"Fernandez, Richardson and Terry",brandonhernandez@lee-howard.com,14,No,0
ORD1169,15-12-2024,22-12-2024,Pamela Martinez,CUST124,Corporate,Electronics,Monitor,PROD5837,South,Massachusetts,North Shanetown,3,3063,30,6432.3,5602.34,829.96,Cash,Pending,"Wood, Olsen and Barnett",wcruz@sutton-marshall.biz,4,Yes,41
ORD1170,28-12-2024,03-01-2025,Lawrence Phillips,CUST954,Corporate,Grocery,Cooking Oil,PROD5618,West,Virginia,Elliston,1,4524,10,4071.6,3511.46,560.14,Cash,Returned,Dominguez Inc,sjones@brady.biz,39,No,0
ORD1171,26-09-2025,27-09-2025,Lisa Brown,CUST598,Corporate,Grocery,Juice Pack,PROD9456,South,Michigan,Oliviaville,2,3862,30,5406.8,4678.83,727.97,Net banking,Pending,"Wells, Jimenez and Smith",grantdale@mcdaniel.com,5,Yes,34
ORD1172,07-11-2024,13-11-2024,Laura Wagner,CUST629,Home Office,Office Supplies,File Folder,PROD1854,West,Pennsylvania,West Emilyview,8,4468,30,25020.8,19668.41,5352.39,Net banking,Cancelled,Mcdonald-Williams,qtorres@lewis-davis.com,8,Yes,20
ORD1173,08-02-2025,14-02-2025,Lisa Hawkins,CUST383,Home Office,Electronics,Headphones,PROD4614,North,Arizona,Whitneyshire,4,4574,10,16466.4,14262.53,2203.87,UPI,Delivered,"Torres, Pratt and Hughes",logan84@fisher-shelton.com,20,No,0
ORD1174,05-11-2024,12-11-2024,Anthony Taylor,CUST339,Consumer,Office Supplies,File Folder,PROD3896,West,Oregon,North Kathrynhaven,4,2865,50,5730,4323.36,1406.64,Debit card,Cancelled,"Small, Smith and Johnson",bakersarah@perez.com,20,No,0
ORD1175,29-10-2024,05-11-2024,Shannon Santiago,CUST259,Consumer,Office Supplies,Notebook,PROD5828,South,Kansas,Oconnorstad,5,1971,15,8376.75,7261.66,1115.09,Debit card,Returned,Hardy Inc,edwardsroger@james-brock.biz,28,No,0
ORD1176,16-07-2025,21-07-2025,Tiffany Blair,CUST582,Home Office,Office Supplies,Stapler,PROD8091,South,Georgia,West Robert,4,1020,20,3264,2893.33,370.67,UPI,Delivered,Becker Group,michaelstevens@jimenez.com,40,No,0
ORD1177,10-01-2025,12-01-2025,Mr. Frank Smith,CUST821,Consumer,Office Supplies,Stapler,PROD4252,South,Mississippi,West Monica,7,2530,30,12397,8541.79,3855.21,Debit card,Pending,Gibson-Dillon,sarahbrooks@mendoza-hardy.info,14,No,0
ORD1178,12-07-2025,13-07-2025,Sabrina Ross,CUST232,Corporate,Office Supplies,Calculator,PROD2586,West,New Hampshire,South Donna,8,1707,50,6828,5711.42,1116.58,Debit card,Cancelled,"Bennett, Crosby and Adams",lynnabbott@hubbard.com,2,Yes,20
ORD1179,13-02-2025,16-02-2025,John Williams,CUST443,Consumer,Grocery,Snacks,PROD2107,South,Mississippi,New Mike,4,3009,20,9628.8,8500.77,1128.03,Cash,Returned,Ramsey PLC,anthony89@cowan-bradley.biz,36,No,0
ORD1180,02-09-2025,06-09-2025,Patricia Vega,CUST785,Consumer,Grocery,Rice Bag,PROD3261,South,Ohio,Kellystad,2,2578,30,3609.2,3146.27,462.93,Cash,Pending,"Benson, Elliott and Jones",rachelwise@nelson.org,9,Yes,41
ORD1181,22-01-2025,26-01-2025,Richard Rodriguez,CUST652,Corporate,Grocery,Sugar,PROD1332,North,Indiana,Lake Johnathanton,1,4602,10,4141.8,3053.52,1088.28,Debit card,Returned,Gonzalez-Lee,seth10@rodriguez.com,46,No,0
ORD1182,13-11-2024,15-11-2024,Nicole Flores,CUST585,Corporate,Office Supplies,Stapler,PROD9770,East,Minnesota,Hernandezfurt,3,759,10,2049.3,1648.12,401.18,Debit card,Returned,Moore-Brooks,carrie02@page.info,38,No,0
ORD1183,25-11-2024,28-11-2024,Kathy Hunter,CUST879,Home Office,Office Supplies,Stapler,PROD6222,North,Alaska,Michaelfort,10,3318,15,28203,17098.13,11104.87,Cash,Cancelled,Costa Ltd,nmcconnell@vaughn.org,45,No,0
ORD1184,02-01-2025,05-01-2025,Ann Cardenas,CUST597,Consumer,Office Supplies,Pen,PROD9934,East,Delaware,Calvinshire,3,3618,20,8683.2,7246.67,1436.53,Cash,Cancelled,Garcia Group,boydcassandra@brady.org,7,Yes,34
ORD1185,02-06-2025,09-06-2025,Jennifer Smith,CUST247,Corporate,Furniture,Bookshelf,PROD7861,North,Florida,Charlenehaven,7,3071,30,15047.9,12074.27,2973.63,Debit card,Delivered,"Bennett, Cardenas and Gomez",adamleonard@robinson.com,21,No,0
ORD1186,31-03-2025,06-04-2025,Kenneth Price,CUST780,Corporate,Grocery,Snacks,PROD8394,South,Michigan,West William,5,1600,15,6800,5552.98,1247.02,Net banking,Pending,Carter-Mayo,william26@macias-adams.com,4,Yes,32
ORD1187,14-09-2025,18-09-2025,Anthony Rodriguez,CUST689,Home Office,Office Supplies,Notebook,PROD2178,South,Arizona,Odomview,6,3511,10,18959.4,16853.91,2105.49,Net banking,Returned,Hoffman-Williams,jgood@clay-peterson.com,38,No,0
ORD1188,23-07-2025,25-07-2025,Kristine Williams,CUST294,Consumer,Electronics,Keyboard,PROD7918,East,Connecticut,Jonathanland,3,1670,10,4509,3126.24,1382.76,Debit card,Cancelled,Miller-Bonilla,ashleyle@ward-cook.org,13,No,0
ORD1189,06-02-2025,09-02-2025,Mary Avila,CUST845,Consumer,Grocery,Juice Pack,PROD6643,North,Alaska,Andrewstad,9,2826,50,12717,8012.08,4704.92,Net banking,Cancelled,"Phillips, Nunez and Johns",sbarnes@estrada-melendez.biz,32,No,0
ORD1190,07-10-2025,08-10-2025,Shane Willis,CUST330,Corporate,Office Supplies,Pen,PROD1613,South,New Jersey,South Linda,6,3010,30,12642,11307.79,1334.21,Net banking,Returned,"Rogers, Perez and Ewing",manningdebra@hart.biz,14,No,0
ORD1191,19-10-2025,25-10-2025,Christine Newton,CUST352,Corporate,Grocery,Rice Bag,PROD9431,West,New Mexico,Andrewborough,3,4506,5,12842.1,9512.05,3330.05,UPI,Delivered,"Roberts, Baker and Williams",gjohnson@carey.net,9,Yes,26
ORD1192,28-01-2025,30-01-2025,Stephanie Newman,CUST990,Consumer,Electronics,Headphones,PROD9811,East,Texas,Michelleshire,10,1309,5,12435.5,9231.05,3204.45,Net banking,Returned,Martinez Inc,jeff46@jones-long.net,37,No,0
ORD1193,26-11-2024,28-11-2024,Kyle Reed,CUST109,Home Office,Grocery,Cooking Oil,PROD8046,East,South Carolina,North Faithport,5,2869,5,13627.75,12187.33,1440.42,UPI,Pending,"Turner, Williams and Villa",zachary97@mccann-mcintyre.org,23,No,0
ORD1194,09-07-2025,12-07-2025,Sandra Ali,CUST379,Home Office,Electronics,Laptop,PROD6057,West,Oklahoma,New Destinyland,2,1865,20,2984,2526.05,457.95,Cash,Delivered,Harris-Cooper,amanda19@blankenship.biz,39,No,0
ORD1195,18-12-2024,21-12-2024,Chad Kramer,CUST669,Home Office,Electronics,Headphones,PROD8161,North,New Hampshire,East Selena,3,1769,10,4776.3,3088.91,1687.39,Cash,Delivered,Spears PLC,kenneth02@garcia.com,13,No,0
ORD1196,14-01-2025,15-01-2025,Jesse Ellis,CUST991,Corporate,Office Supplies,Stapler,PROD3675,South,Arkansas,Fuentesville,8,2435,30,13636,11728.75,1907.25,Debit card,Pending,"Carroll, Pham and Johnson",wilsonolivia@carter.biz,3,Yes,46
ORD1197,10-11-2024,16-11-2024,Jordan Miller,CUST127,Corporate,Furniture,Dining Table,PROD5546,East,Oklahoma,New Katie,9,3602,20,25934.4,17216.06,8718.34,UPI,Pending,Wilson Inc,shannon47@waters.com,50,No,0
ORD1198,18-09-2025,22-09-2025,Vickie Jackson,CUST702,Consumer,Office Supplies,Notebook,PROD6755,South,Georgia,Chaneyport,1,578,20,462.4,331.25,131.15,Cash,Returned,Hernandez Ltd,christopher20@martinez.com,36,No,0
ORD1199,06-03-2025,08-03-2025,Tyler Clarke,CUST150,Corporate,Furniture,Bookshelf,PROD5618,East,New York,North Heathershire,9,270,5,2308.5,1721.1,587.4,Net banking,Cancelled,"Rivera, Robinson and Williamson",janice21@rhodes-cantrell.com,7,Yes,44
ORD1200,22-08-2025,24-08-2025,James Moreno,CUST349,Consumer,Grocery,Snacks,PROD7069,West,Alabama,Lake Austinfurt,4,486,15,1652.4,1208.39,444.01,Net banking,Delivered,Brown-Castro,maciasbrenda@knight.org,19,No,0
ORD1201,21-02-2025,23-02-2025,Nicole Pittman,CUST321,Corporate,Grocery,Sugar,PROD6695,South,Ohio,Romeroton,1,4052,10,3646.8,3012.55,634.25,Debit card,Returned,Schultz-Perez,shirley15@parker.net,49,No,0
ORD1202,07-03-2025,12-03-2025,Sean Torres,CUST957,Corporate,Grocery,Juice Pack,PROD7140,South,Wisconsin,Anneland,2,4138,15,7034.6,6125.91,908.69,Cash,Returned,Mccormick Group,muellerarthur@gomez.com,43,No,0
